Szer_geo,Dlug_geo,Numer_slupka,Nazwa_zespolu,Wartosc_zespolu
52.326197,21.046799,54,Ostródzka-Szkoła,1288
52.326216,21.198642,02,Borysów,1592
52.326219,21.046723,53,Ostródzka-Szkoła,1288
52.326247,21.047555,04,Ostródzka-Szkoła,1288
52.326257,21.031731,02,Białołęka-Kanał,1174
52.326282,21.196225,01,Sikorskiego,1591
52.326291,21.047378,03,Ostródzka-Szkoła,1288
52.326412,20.957209,01,Pomorska,1278
52.326441,20.907757,02,11 Listopada,6658
52.326505,21.039353,01,Warzelnicza-Szkoła,1560
52.326521,21.040748,02,Warzelnicza-Szkoła,1560
52.326534,21.041517,02,Warzelnicza-Szkoła,1560
52.326640,20.936906,01,Ciołkosza,1402
52.326643,21.108226,02,Marki-Ratusz,1238
52.326698,21.210715,01,Nadarzyńska,1594
52.326761,21.048375,02,Ostródzka-Szkoła,1288
52.326887,20.940572,01,Stefanika,1298
52.326982,20.967982,01,Drogowa,1021
52.327020,20.950702,02,Talarowa,1119
52.327045,21.029020,02,Bruszewska,1129
52.327066,21.048228,52,Ostródzka-Szkoła,1288
52.327128,20.991184,01,Zyndrama z Maszkowic,1099
52.327190,20.940960,06,Stefanika,1298
52.327202,20.957408,02,Pomorska,1278
52.327333,21.212611,52,Nadarzyńska,1594
52.327411,21.048033,01,Ostródzka-Szkoła,1288
52.327496,21.028882,01,Bruszewska,1129
52.327589,20.939776,03,Stefanika,1298
52.327610,20.937337,04,Ciołkosza,1402
52.327689,21.096200,02,Bandurskiego II,1542
52.327786,20.968033,02,Drogowa,1021
52.327787,21.095752,01,Bandurskiego II,1542
52.327805,20.940997,05,Stefanika,1298
52.327826,20.990793,02,Zyndrama z Maszkowic,1099
52.327960,21.065529,02,Zaułek-Szkoła,1470
52.328048,21.217380,01,Krasickiego,1715
52.328217,20.940961,02,Stefanika,1298
52.328277,20.936544,02,Ciołkosza,1402
52.328484,21.192070,03,PKP Kobyłka-Ossów,1707
52.328539,21.192138,02,PKP Kobyłka-Ossów,1707
52.328731,21.250140,02,Graniczna,1741
52.328895,20.882304,01,Długa,6141
52.329096,21.109924,01,Słoneczna,1249
52.329209,20.902838,01,Brukowa,6625
52.329219,21.058769,01,Wyszkowska,1223
52.329269,21.260337,02,PWiK,1696
52.329383,21.250198,01,Graniczna,1741
52.329403,21.260864,01,PWiK,1696
52.329480,21.058545,02,Wyszkowska,1223
52.329686,21.109383,03,Słoneczna,1249
52.329756,20.883199,02,Długa,6141
52.329803,21.027390,01,Warmińska,1567
52.330089,21.092649,01,Hoovera,1543
52.330102,20.954995,02,Leśnej Polanki,1118
52.330140,21.111057,02,Słoneczna,1249
52.330157,21.032145,01,Warzelnicza,1175
52.330436,21.047278,51,Małych Dębów,1289
52.330561,21.092407,02,Hoovera,1543
52.330582,20.955643,01,Leśnej Polanki,1118
52.330598,21.170661,01,Dworkowa,1487
52.330642,21.032411,02,Warzelnicza,1175
52.330788,21.026472,02,Warmińska,1567
52.330805,20.965765,01,Klasyków,1022
52.330915,21.047151,01,Małych Dębów,1289
52.331024,21.170892,02,Dworkowa,1487
52.331287,20.902208,01,POLMO,6626
52.331588,21.274747,02,Cmentarz,1765
52.331612,20.879297,02,Zachodnia,6142
52.331651,20.941244,01,Nowodwory,1253
52.331658,21.101964,01,Okólna,1538
52.331664,20.953012,82,Ćwiklińskiej,1316
52.331665,20.953013,02,Ćwiklińskiej,1316
52.331735,20.901907,02,POLMO,6626
52.331751,20.987494,02,Śpiewaków,1527
52.331771,21.047219,02,Małych Dębów,1289
52.331777,21.169853,52,Dworkowa,1487
52.331801,20.966780,04,Klasyków,1022
52.331880,20.951521,01,Ćwiklińskiej,1316
52.331895,21.271944,03,Cmentarz,1765
52.331902,21.170183,51,Dworkowa,1487
52.331969,21.102238,02,Okólna,1538
52.331974,20.948235,02,Strumykowa,1315
52.331974,20.965363,02,Klasyków,1022
52.332048,20.875193,01,Ułanów Jazłowieckich,6226
52.332060,20.941670,06,Nowodwory,1253
52.332155,20.965141,52,Klasyków,1022
52.332163,20.946153,01,Strumykowa,1315
52.332233,20.942719,04,Nowodwory,1253
52.332233,21.217343,01,Ręczajska,1398
52.332318,21.213296,01,Orszagha-Tunel,1677
52.332355,21.055843,02,Atrakcyjna,1224
52.332371,20.746508,01,Palmiry-Muzeum,6400
52.332400,21.101618,03,Okólna,1538
52.332408,20.935824,01,Hanki Ordonówny,1403
52.332413,20.958144,01,Chęcińska,1117
52.332444,20.940618,03,Nowodwory,1253
52.332544,20.746362,02,Palmiry-Muzeum,6400
52.332567,21.273710,01,Cmentarz,1765
52.332692,20.941711,05,Nowodwory,1253
52.332714,21.090056,01,Cmentarz Marki,1544
52.332721,20.937020,04,Hanki Ordonówny,1403
52.332799,20.868584,01,Dąbrowa Zachodnia,6219
52.332860,21.029947,01,Nowiny,1130
52.332879,21.240601,52,Sokola,1962
52.332886,20.958860,02,Chęcińska,1117
52.332988,21.055116,01,Atrakcyjna,1224
52.333030,21.193646,01,Chopina,1711
52.333032,21.218390,02,Ręczajska,1398
52.333158,20.886384,01,Piaskowa,6144
52.333220,20.941682,02,Nowodwory,1253
52.333232,21.212229,02,Orszagha-Tunel,1677
52.333319,21.216627,03,Ręczajska,1398
52.333361,21.113379,01,Wspólna,1239
52.333380,20.936427,02,Hanki Ordonówny,1403
52.333440,20.986130,01,Warszawa Płudy,1905
52.333624,21.237158,01,Sokola,1962
52.333681,21.250722,01,Gryczana,1757
52.333690,21.018116,01,Ogrody Przyjaciół,1566
52.333735,21.017619,02,Ogrody Przyjaciół,1566
52.333774,21.215856,04,Ręczajska,1398
52.333783,20.986367,06,PKP Płudy,1104
52.333799,21.029857,02,Nowiny,1130
52.333834,21.193962,02,Chopina,1711
52.333867,20.899327,01,Lwowska,6627
52.333901,20.960209,03,Henryków,1023
52.333999,20.970431,02,Krokwi,1486
52.334041,20.942215,09,Nowodwory,1253
52.334045,20.942045,07,Nowodwory,1253
52.334052,21.249813,02,Gryczana,1757
52.334074,21.047250,01,Małego Rycerza,1318
52.334100,20.986010,02,Warszawa Płudy,1905
52.334167,20.962165,01,Henryków,1023
52.334336,20.898994,02,Lwowska,6627
52.334401,20.985815,02,PKP Płudy,1104
52.334447,20.985652,01,PKP Płudy,1104
52.334492,21.250694,52,Gryczana,1757
52.334524,20.942109,08,Nowodwory,1253
52.334524,20.942275,10,Nowodwory,1253
52.334574,20.971444,01,Krokwi,1486
52.334663,21.047321,02,Małego Rycerza,1318
52.334818,21.033365,01,Brzeziny,1176
52.334925,21.114896,02,Wspólna,1239
52.335002,20.976822,02,Fletniowa,1103
52.335056,20.986378,03,PKP Płudy,1104
52.335074,21.053887,01,Spichrzowa,1503
52.335164,20.975573,01,Fletniowa,1103
52.335386,20.962403,04,Henryków,1023
52.335391,21.298812,01,Mostówka,1764
52.335521,21.099576,81,Strefa Przemysłowa,1537
52.335525,21.099610,01,Strefa Przemysłowa,1537
52.335535,20.880630,01,Wiosenna,6143
52.335592,20.961119,02,Henryków,1023
52.335624,21.099904,02,Strefa Przemysłowa,1537
52.335665,20.987527,04,PKP Płudy,1104
52.335813,21.270619,02,Stare Lipiny,1782
52.335833,21.009189,02,Areszt Śledczy Białołęka,1565
52.335896,21.242551,01,Partyzantów-Szkoła,1756
52.335999,21.008571,01,Areszt Śledczy Białołęka,1565
52.336073,21.270542,01,Stare Lipiny,1782
52.336185,21.243070,51,Partyzantów-Szkoła,1756
52.336240,20.988950,01,Sadkowska,1218
52.336240,21.004277,01,Białołęka Dworska,1110
52.336354,21.002722,02,Białołęka Dworska,1110
52.336479,21.242560,02,Partyzantów-Szkoła,1756
52.336510,21.046972,51,Pszeniczna,1346
52.336566,21.236532,01,Leszczyńska,1961
52.336626,20.937594,02,Barei,1404
52.336629,21.213080,52,PKP Kobyłka,1490
52.336718,20.937517,01,Barei,1404
52.336763,21.212377,51,PKP Kobyłka,1490
52.337048,20.990238,02,Sadkowska,1218
52.337070,21.214557,02,PKP Kobyłka,1490
52.337075,21.214500,01,PKP Kobyłka,1490
52.337240,20.895605,01,Łomianki-Szkoła,6628
52.337306,20.964922,01,Czeremchowa,1111
52.337428,20.999368,01,Zegarynki,1109
52.337473,20.958266,01,Żiżki,1024
52.337617,21.209373,01,Miejski Ośrodek Kultury,1958
52.337779,21.204936,02,Cmentarz,1714
52.337804,21.047572,54,Pszeniczna,1346
52.337831,20.895072,02,Łomianki-Szkoła,6628
52.337844,20.965737,02,Czeremchowa,1111
52.337855,20.999107,02,Zegarynki,1109
52.337930,21.182211,02,Serwitucka,1488
52.337978,21.209889,02,Miejski Ośrodek Kultury,1958
52.337987,21.053837,52,Spichrzowa,1503
52.337989,21.268759,02,Stare Lipiny,1782
52.338009,21.047165,02,Pszeniczna,1346
52.338027,21.182800,01,Serwitucka,1488
52.338043,21.196460,02,Napoleona,1489
52.338086,21.210191,01,Miejski Ośrodek Kultury,1958
52.338116,21.204274,01,Cmentarz,1714
52.338176,21.053687,51,Spichrzowa,1503
52.338254,21.119018,03,Pustelnik,1240
52.338346,21.268518,01,Stare Lipiny,1782
52.338546,20.943908,51,Grzymalitów,1406
52.338627,21.047457,52,Mańki-Wojdy,1226
52.338634,21.199154,01,Żymirskiego-Przychodnia,1705
52.338645,20.943498,01,Grzymalitów,1406
52.338662,21.199788,02,Żymirskiego-Przychodnia,1705
52.338677,20.992465,01,Ołówkowa,1105
52.338692,21.028890,01,Tomaszew,1131
52.338695,21.067045,01,Augustów,1558
52.338704,20.943884,06,Grzymalitów,1406
52.338707,21.117690,01,Pustelnik,1240
52.338710,20.957452,02,Żiżki,1024
52.338799,20.892020,01,Wiślana,6811
52.338799,21.195773,02,Kościół,1713
52.338799,21.195773,82,Kościół,1713
52.338846,21.235585,02,Fieldorfa,1397
52.338886,21.233643,01,Fieldorfa,1397
52.338941,20.942866,52,Grzymalitów,1406
52.339035,21.066917,02,Augustów,1558
52.339152,20.943026,03,Grzymalitów,1406
52.339252,21.114239,01,Walewskiej,1533
52.339291,21.193867,01,Kościół,1713
52.339292,20.993431,02,Ołówkowa,1105
52.339294,20.992056,04,Ołówkowa,1105
52.339312,20.944616,05,Grzymalitów,1406
52.339351,20.945012,02,Grzymalitów,1406
52.339542,21.208397,01,Orszagha,1959
52.339558,21.047644,01,Mańki-Wojdy,1226
52.339611,21.116832,04,Pustelnik,1240
52.339664,21.116569,05,Pustelnik,1240
52.339667,21.209966,02,Orszagha,1959
52.339728,20.890891,02,Łomianki-Centrum,6407
52.339769,21.119024,02,Pustelnik,1240
52.339807,21.028850,02,Tomaszew,1131
52.339822,21.113039,02,Walewskiej,1533
52.339838,20.940166,01,Dzierzgońska,1405
52.339894,20.939822,02,Dzierzgońska,1405
52.339946,21.051179,02,Zdziarska-Kanał,1225
52.340013,20.946713,06,Winnica,1947
52.340026,21.213203,01,11 Listopada,1710
52.340031,21.051327,03,Zdziarska-Kanał,1225
52.340126,21.048734,04,Mańki-Wojdy,1226
52.340133,21.214582,02,11 Listopada,1710
52.340164,20.889169,01,Łomianki-Centrum,6407
52.340214,21.048737,01,Zdziarska-Kanał,1225
52.340221,21.049016,01,Zdziarska-Kanał,1225
52.340453,21.047477,02,Mańki-Wojdy,1226
52.340507,20.999615,02,Ambaras,1108
52.340530,20.946824,01,Winnica,1947
52.340579,20.950047,05,Winnica,1947
52.340594,20.947571,04,Winnica,1947
52.340677,21.054826,02,Verdiego,1697
52.340757,21.204866,52,Cmentarz,1714
52.340760,21.054638,01,Verdiego,1697
52.340766,21.242156,01,Wiejska,1396
52.340831,21.047295,51,Mańki-Wojdy,1226
52.340877,20.999684,01,Ambaras,1108
52.340916,20.949143,02,Winnica,1947
52.340922,21.196681,03,Kościół,1713
52.340937,20.948656,03,Winnica,1947
52.341132,21.058951,01,Zdziarska,1347
52.341239,21.220514,02,Załuskiego,1588
52.341247,21.060568,04,Zdziarska,1347
52.341258,20.940904,01,Tłuchowska,1421
52.341499,20.950824,72,Winnica,1947
52.341515,20.988430,01,Insurekcji,1100
52.341522,20.847219,01,Dziekanów Leśny,6168
52.341531,20.950800,71,Winnica,1947
52.341616,21.067355,02,Augustówek,1559
52.341634,20.953328,11,Winnica,1947
52.341691,21.220040,52,Załuskiego,1588
52.341748,21.220133,51,Załuskiego,1588
52.341821,21.059690,02,Zdziarska,1347
52.341862,20.883887,01,Kościół,6810
52.341879,21.211038,02,Załuskiego-Szkoła,1704
52.341891,21.066588,01,Augustówek,1559
52.341943,20.941544,52,Tłuchowska,1421
52.341968,21.108201,01,Karłowicza,1534
52.341997,20.987754,02,Insurekcji,1100
52.342050,20.952153,13,Winnica,1947
52.342066,21.108088,02,Karłowicza,1534
52.342085,20.942541,02,Tłuchowska,1421
52.342213,21.242534,02,Lipińska,1755
52.342216,21.243199,01,Lipińska,1755
52.342223,20.942577,52,Tłuchowska,1421
52.342225,21.234508,02,Przejazd,1388
52.342354,21.238907,01,Prądzyńskiego,1960
52.342430,20.882451,02,Kościół,6810
52.342446,21.222315,01,Armii Krajowej,1706
52.342450,21.028410,01,Wilkowiecka,1200
52.342758,21.097685,01,Kolonia Makówko,1536
52.342882,20.972521,01,Orchowiecka,1112
52.342945,21.054955,01,Pucciniego,1687
52.343053,20.994504,02,Wałuszewska,1106
52.343116,21.046220,01,Przejezdna,1519
52.343142,21.121361,01,Hallera,1246
52.343160,20.951680,01,Poetów,1025
52.343169,21.097604,02,Kolonia Makówko,1536
52.343577,20.973115,02,Orchowiecka,1112
52.343588,21.028514,02,Wilkowiecka,1200
52.343677,21.054867,02,Pucciniego,1687
52.343771,21.250204,01,Kościelna,1754
52.343814,21.045927,02,Przejezdna,1519
52.343828,20.952386,04,Poetów,1025
52.343878,20.877607,01,ICDS,6809
52.344083,21.058513,01,Ruskowy Bród-Szkoła,1684
52.344098,21.058491,01,Ruskowy Bród-Szkoła,1684
52.344171,20.995329,01,Wałuszewska,1106
52.344172,21.180559,02,Kordeckiego,1712
52.344183,20.877060,02,ICDS,6809
52.344206,20.951369,02,Poetów,1025
52.344253,21.122637,02,Hallera,1246
52.344301,20.951270,52,Poetów,1025
52.344538,21.058013,02,Ruskowy Bród-Szkoła,1684
52.344677,21.230982,53,Sasina,1389
52.344770,20.943207,52,Osiedle,1422
52.344770,20.943207,52,Osiedle,1422
52.344799,21.216144,01,Krótka,1587
52.344816,20.998343,01,Żyrardowska,1107
52.344854,21.097910,01,Parkowa,1535
52.344928,20.983110,02,Parowozowa,1101
52.344935,20.996919,02,Żyrardowska,1107
52.344965,21.211295,01,Pionierska,1717
52.344991,21.098957,02,Parkowa,1535
52.345235,20.982534,01,Parowozowa,1101
52.345304,21.239741,01,Urząd Miasta,1964
52.345320,21.229931,04,Sasina,1389
52.345364,21.221600,04,Szpital Powiatowy,1700
52.345364,21.221600,52,Szpital Powiatowy,1700
52.345381,21.054278,02,Os.Zielona Dolina,1688
52.345390,21.266380,51,Stare Lipiny,1782
52.345410,21.228862,01,Sasina,1389
52.345412,21.221230,02,Szpital Powiatowy,1700
52.345433,20.872865,01,"Armii ""Poznań""",6808
52.345443,21.182760,01,Kordeckiego,1712
52.345691,21.250882,02,Kościelna,1754
52.345702,21.054064,01,Os.Zielona Dolina,1688
52.345709,21.220435,01,Szpital Powiatowy,1700
52.345773,21.266286,52,Stare Lipiny,1782
52.345877,20.943443,01,Osiedle,1422
52.345923,21.050702,01,Os.Olchowy Park,1686
52.345941,21.055773,01,Jarzębinowa,1348
52.346070,20.871186,02,"Armii ""Poznań""",6808
52.346081,21.241458,01,Legionów,1395
52.346096,20.955751,01,Przylesie,1569
52.346101,21.050037,02,Os.Olchowy Park,1686
52.346126,21.230664,02,Sasina,1389
52.346170,20.857030,01,Instytut Ekologii PAN,6806
52.346256,21.242002,02,Legionów,1395
52.346276,21.228903,03,Sasina,1389
52.346283,20.949042,01,Dąbrówka Szlachecka,1026
52.346359,21.054791,03,Jarzębinowa,1348
52.346363,20.872424,02,Pilcha,6629
52.346382,20.943605,02,Osiedle,1422
52.346473,21.238823,01,PKP Wołomin,1743
52.346475,20.855773,02,Instytut Ekologii PAN,6806
52.346544,21.241899,51,Legionów,1395
52.346597,20.943620,51,Osiedle,1422
52.346597,20.943620,51,Osiedle,1422
52.346604,20.975431,01,Parcelacyjna,1113
52.346681,20.956685,02,Przylesie,1569
52.346760,20.941743,51,Osiedle,1422
52.346807,20.941796,52,Osiedle,1422
52.346844,21.055160,02,Jarzębinowa,1348
52.346986,21.044386,53,Mochtyńska-Kanał,1290
52.346986,21.044386,54,Mochtyńska-Kanał,1290
52.347043,21.225119,02,Sasina-Liceum,1748
52.347127,21.048185,02,Fajna,1685
52.347174,21.255640,02,ZUS,1788
52.347175,21.046848,01,Fajna,1685
52.347262,20.975084,03,Parcelacyjna,1113
52.347315,21.225823,01,Sasina-Liceum,1748
52.347357,21.043053,01,Mochtyńska-Kanał,1290
52.347378,21.043174,02,Mochtyńska-Kanał,1290
52.347510,20.866688,02,Ogrodowa,6411
52.347585,21.257207,01,ZUS,1788
52.347623,21.239151,01,PKP Wołomin (Laskowa),1957
52.347733,20.948461,02,Dąbrówka Szlachecka,1026
52.347835,20.865386,01,Ogrodowa,6411
52.347933,20.978459,01,Starego Dębu,1574
52.347987,21.207333,02,Mała,1734
52.348052,21.258451,01,Mieszka I,1766
52.348288,21.206260,01,Mała,1734
52.348314,20.925466,01,Kępa Tarchomińska,1944
52.348467,20.978204,02,Starego Dębu,1574
52.348504,21.247165,01,Miejski Dom Kultury,1767
52.348532,20.942306,01,Dąbrówka Wiślana,1317
52.348547,21.199377,02,Radzymińska,1709
52.348548,20.942519,04,Dąbrówka Wiślana,1317
52.348618,20.862847,01,Graniczka,6807
52.348643,20.942760,02,Dąbrówka Wiślana,1317
52.348665,21.197784,01,Radzymińska,1709
52.348711,21.247898,02,Miejski Dom Kultury,1767
52.348728,21.028892,01,Szamocin,1132
52.348934,20.862238,02,Graniczka,6807
52.348983,20.827737,01,Sadowa-Dom Opieki,6642
52.349172,21.054621,02,Mańkowska,1349
52.349180,20.826988,02,Sadowa-Dom Opieki,6642
52.349297,21.232119,04,Piłsudskiego-Kościół,1749
52.349392,20.946459,01,Aluzyjna,1366
52.349428,21.054395,01,Mańkowska,1349
52.349556,20.944939,53,Aluzyjna,1366
52.349677,21.230926,02,Piłsudskiego-Kościół,1749
52.349713,21.029216,02,Szamocin,1132
52.349845,20.945642,03,Aluzyjna,1366
52.349868,20.977711,01,Polnych Kwiatów,1114
52.349884,21.253944,01,Reja,1746
52.350000,21.053364,53,Mańkowska,1349
52.350016,20.978147,02,Polnych Kwiatów,1114
52.350082,20.875589,01,Weteranów,6630
52.350142,21.241631,01,os.Nafta,1390
52.350193,21.232157,01,Piłsudskiego-Kościół,1749
52.350352,20.875888,02,Weteranów,6630
52.350401,21.053858,52,Mańkowska,1349
52.350623,21.243601,02,os.Nafta,1390
52.350649,21.254316,02,Reja,1746
52.350769,21.262504,04,os.Niepodległości,1393
52.350804,20.945766,02,Aluzyjna,1366
52.350916,21.230183,03,Piłsudskiego-Kościół,1749
52.351381,20.830463,02,Strzelecka,6645
52.351413,20.925753,01,Bukowska,1943
52.351415,20.818830,02,Dziekanówek,6660
52.351583,20.981196,01,Brzezińska,1471
52.351681,21.258160,02,os.Niepodległości,1393
52.351770,20.926367,02,Bukowska,1943
52.351865,21.128707,01,Graniczna,1241
52.351882,20.817430,01,Dziekanówek,6660
52.351892,21.258697,01,os.Niepodległości,1393
52.351964,21.237024,02,Popularna,1750
52.351968,21.038766,01,Aroniowa,1291
52.352090,21.237841,01,Popularna,1750
52.352152,20.982981,02,Brzezińska,1471
52.352419,20.875464,01,Kiełpin-Cmentarz,6631
52.352598,20.831089,01,Strzelecka,6645
52.352680,20.930905,02,Kalenica,1942
52.352820,20.874997,02,Kiełpin-Cmentarz,6631
52.352825,20.931626,01,Kalenica,1942
52.352886,21.319600,01,Nowe Grabie II,1777
52.352905,21.318843,02,Nowe Grabie II,1777
52.353022,21.259686,03,os.Niepodległości,1393
52.353041,21.130042,02,Graniczna,1241
52.353151,20.984354,01,Raciborska,1115
52.353193,21.038648,02,Aroniowa,1291
52.353202,20.941079,01,Główna,1424
52.354059,21.252303,52,Leśna,1752
52.354340,21.191403,02,Zalasek,1708
52.354542,21.246238,02,Waryńskiego,1784
52.354558,20.844359,01,Wędkarska,6643
52.354560,20.953028,02,Chlubna,1483
52.354834,21.028214,01,Kobiałka,1133
52.354913,20.869489,01,Kiełpin,6632
52.355019,20.952122,01,Chlubna,1483
52.355133,20.951977,52,Chlubna,1483
52.355217,20.868695,02,Kiełpin,6632
52.355319,20.842731,02,Wędkarska,6643
52.355327,21.053534,02,Tymotki,1351
52.355367,21.248573,01,Waryńskiego,1784
52.355420,20.941415,01,Buków,1027
52.355433,20.939958,03,Buków,1027
52.355499,20.982328,01,Choszczówka,1116
52.355723,21.191857,01,Zalasek,1708
52.355936,21.255888,01,PKP Wołomin Słoneczna,1391
52.356060,21.030115,04,Kobiałka,1133
52.356175,21.327592,01,Nowe Grabie-Cmentarz,1990
52.356202,21.028670,02,Kobiałka,1133
52.356216,21.268547,01,Nowe Lipiny,1780
52.356314,21.304389,02,Nowe Grabie I,1776
52.356339,20.941323,04,Buków,1027
52.356456,21.052959,01,Tymotki,1351
52.356470,20.940964,02,Buków,1027
52.356590,21.269185,02,Nowe Lipiny,1780
52.356594,21.303557,01,Nowe Grabie I,1776
52.356773,20.864480,01,KMŁ,6633
52.356885,21.133208,02,Wenecka,1407
52.356925,21.254961,02,PKP Wołomin Słoneczna,1391
52.357120,20.972590,01,Warszawa Choszczówka,1906
52.357136,21.036456,03,Mochtyńska,1296
52.357530,20.833098,01,Kolejowa,6644
52.357728,21.035482,01,Mochtyńska,1296
52.357802,20.833264,02,Kolejowa,6644
52.357974,20.627503,03,Stokrotki,6678
52.358103,20.626796,02,Stokrotki,6678
52.358114,21.133875,01,Struga,1242
52.358139,21.036746,02,Mochtyńska,1296
52.358210,20.972230,02,Warszawa Choszczówka,1906
52.358471,20.860803,02,KMŁ,6633
52.358492,21.134140,01,Struga,1242
52.358585,21.298361,01,Ręczajska,1986
52.358733,20.628898,04,Stokrotki,6678
52.358785,21.038788,52,Frachtowa,1438
52.358794,21.038577,01,Frachtowa,1438
52.358892,21.222183,02,Lipowa,1768
52.359035,21.134128,04,Struga,1242
52.359051,20.953326,71,Dom Samotnej Matki,1484
52.359095,21.133778,04,Struga,1242
52.359152,21.039940,02,Frachtowa,1438
52.359246,20.830446,02,Sadowa,6659
52.359331,21.180045,02,Kazimierza Odnowiciela,1733
52.359370,21.178996,01,Kazimierza Odnowiciela,1733
52.359383,20.635042,01,Spacerowa,6677
52.359386,21.164711,02,Sękocin,1435
52.359406,21.135259,02,Struga,1242
52.359406,21.222807,01,Lipowa,1768
52.359415,20.829213,01,Sadowa,6659
52.359472,21.163721,01,Sękocin,1435
52.359647,20.634897,02,Spacerowa,6677
52.359751,20.857701,51,Koszałka Opałka,6634
52.359849,21.167540,01,Nowa,1998
52.359984,21.147630,02,Jaworówka,1437
52.359985,21.146679,01,Jaworówka,1437
52.360045,21.173279,02,Mostowa,1779
52.360052,21.154885,02,Poziomkowa,1436
52.360233,21.153895,01,Poziomkowa,1436
52.360270,20.856519,01,Koszałka Opałka,6634
52.360270,21.172533,01,Mostowa,1779
52.360405,20.640527,02,Szkoła,6676
52.360725,20.855582,02,Koszałka Opałka,6634
52.360755,21.053322,03,Ruskowy Bród,1294
52.360781,20.642134,01,Szkoła,6676
52.360867,21.111262,01,Czarna Struga,1244
52.360871,21.166593,01,Szkolna,1702
52.361067,21.053470,04,Ruskowy Bród,1294
52.361222,21.045978,02,Kobiałka-Szkoła,1293
52.361224,21.052900,01,Ruskowy Bród,1294
52.361242,21.168455,02,Szkolna,1702
52.361306,21.054262,02,Ruskowy Bród,1294
52.361358,21.054865,52,Ruskowy Bród,1294
52.361503,21.046325,01,Kobiałka-Szkoła,1293
52.361601,21.123368,01,Legionowa,1243
52.361693,21.061857,01,Olesin,1295
52.361715,21.136688,01,Struga-Kościół,1540
52.361729,21.290092,03,Duczki-Szkoła,1781
52.361787,21.137070,02,Struga-Kościół,1540
52.361873,21.121989,02,Legionowa,1243
52.361874,21.166284,01,Nadma,1434
52.361933,20.946050,01,Dębowa,1514
52.361964,20.852607,01,Dziekanów Polski Wschód,6635
52.361970,21.165870,02,Nadma,1434
52.362086,21.027760,01,Długorzeczna,1134
52.362141,21.290160,02,Duczki-Szkoła,1781
52.362148,21.290138,82,Duczki-Szkoła,1781
52.362378,21.282097,01,Willowa,1783
52.362416,21.275841,02,Przytorowa,1678
52.362602,21.291474,01,Duczki-Szkoła,1781
52.362613,21.276231,01,Przytorowa,1678
52.362803,20.850827,02,Dziekanów Polski Wschód,6635
52.362890,20.946358,02,Dębowa,1514
52.362893,21.287690,04,Duczki-Szkoła,1781
52.363058,21.027936,02,Długorzeczna,1134
52.363286,21.281474,02,Willowa,1783
52.363353,21.160626,52,Stara,1433
52.363509,21.161027,02,Stara,1433
52.363624,21.333079,01,Stare Grabie,1775
52.363812,21.160974,01,Stara,1433
52.363892,20.815965,02,Poziomkowa,6661
52.363988,20.814916,01,Poziomkowa,6661
52.363992,20.653354,01,Polnych Kwiatów,6675
52.364010,20.934357,02,Buchnik,1185
52.364165,20.653662,02,Polnych Kwiatów,6675
52.364515,20.776537,71,Palmiry,6401
52.364638,20.933668,01,Buchnik,1185
52.364708,21.028094,01,Grabina,1135
52.364935,20.629141,01,Sowia Wola Folwarczna,6679
52.365630,21.028404,02,Grabina,1135
52.365774,21.281753,01,PKP Zagościniec,1772
52.365883,20.843756,01,Dziekanów Polski Centrum,6636
52.365990,21.225759,02,Kochanowskiego,1948
52.366015,20.843565,02,Dziekanów Polski Centrum,6636
52.366104,21.280148,02,PKP Zagościniec,1772
52.366190,21.140310,01,Ceglana,1447
52.366265,20.629541,02,Sowia Wola Folwarczna,6679
52.366472,20.777980,01,Palmiry,6401
52.366620,20.778010,02,Palmiry,6401
52.367033,21.323394,02,Stare Grabie II,1786
52.367045,21.280545,02,Graniczna,1671
52.367059,21.323395,01,Stare Grabie II,1786
52.367075,21.141472,02,Ceglana,1447
52.367284,21.304346,01,Olszowa,1690
52.367355,20.837269,01,Podróżna,6641
52.367699,20.838724,01,Dziekanów Polski Zachód,6637
52.367937,20.931050,02,Piaskowa,1186
52.368059,21.225543,51,Czarna,1745
52.368141,20.941608,02,os.Bukowy Dworek,1479
52.368377,20.836019,02,Dziekanów Polski Zachód,6637
52.368379,21.226600,52,Czarna,1745
52.368492,20.941117,01,os.Bukowy Dworek,1479
52.368644,20.835328,52,Dziekanów Polski Zachód,6637
52.369070,21.285251,01,Wiosenna,1675
52.369103,21.225495,02,Czarna,1745
52.369113,21.028658,01,Gazownia,1265
52.369250,20.929770,01,Piaskowa,1186
52.369392,20.650599,02,Kampinoska,6674
52.369409,21.284919,02,Wiosenna,1675
52.369839,21.225472,01,Czarna,1745
52.369980,20.651120,01,Kampinoska,6674
52.370266,20.935330,02,Dworkowa,1324
52.370372,20.829007,01,Dziekanów Nowy Wschód,6638
52.370591,21.316427,02,Stare Grabie-Szkoła,1742
52.370664,20.828123,02,Dziekanów Nowy Wschód,6638
52.370668,20.794033,01,Wiśniowa,6662
52.370769,21.028845,02,Gazownia,1265
52.370842,21.316781,01,Stare Grabie-Szkoła,1742
52.370996,21.145056,02,Pólko,1448
52.371071,21.160859,02,Wrzosowa,1983
52.371353,20.792607,02,Wiśniowa,6662
52.371470,20.658600,02,Janów-Mikołajówka,6681
52.371549,21.270693,52,Zagościniec-Szkoła,1771
52.371637,20.660135,01,Janów-Mikołajówka,6681
